run,tag,step,value,wall_time
grallator_flat,Episode_Reward/track_ang_vel_z_exp,93,0.28635212779045105,1778849993.0736494
grallator_flat,Episode_Reward/track_ang_vel_z_exp,94,0.28735247254371643,1778849994.181213
grallator_flat,Episode_Reward/track_ang_vel_z_exp,95,0.2867683172225952,1778849995.1815214
grallator_flat,Episode_Reward/track_ang_vel_z_exp,96,0.2867683172225952,1778849996.1843705
grallator_flat,Episode_Reward/track_ang_vel_z_exp,97,0.2867683172225952,1778849997.1836343
grallator_flat,Episode_Reward/track_ang_vel_z_exp,98,0.28700265288352966,1778849998.2061343
grallator_flat,Episode_Reward/track_ang_vel_z_exp,99,0.28794604539871216,1778849999.2359347
grallator_flat,Episode_Reward/lin_vel_z_l2,0,0.0,1778849898.075998
grallator_flat,Episode_Reward/lin_vel_z_l2,1,0.0,1778849899.1137562
grallator_flat,Episode_Reward/lin_vel_z_l2,2,0.0,1778849900.091234
grallator_flat,Episode_Reward/lin_vel_z_l2,3,-0.06952580064535141,1778849901.5319865
grallator_flat,Episode_Reward/lin_vel_z_l2,4,-0.2366372048854828,1778849902.5283022
grallator_flat,Episode_Reward/lin_vel_z_l2,5,-0.2177884578704834,1778849903.519272
grallator_flat,Episode_Reward/lin_vel_z_l2,6,-0.21718263626098633,1778849904.4915757
grallator_flat,Episode_Reward/lin_vel_z_l2,7,-0.21718263626098633,1778849905.4676702
grallator_flat,Episode_Reward/lin_vel_z_l2,8,-0.21718263626098633,1778849906.5279865
grallator_flat,Episode_Reward/lin_vel_z_l2,9,-0.21718263626098633,1778849907.493267
grallator_flat,Episode_Reward/lin_vel_z_l2,10,-0.21523790061473846,1778849908.480971
grallator_flat,Episode_Reward/lin_vel_z_l2,11,-0.2183115929365158,1778849909.4748685
grallator_flat,Episode_Reward/lin_vel_z_l2,12,-0.23110902309417725,1778849910.451801
grallator_flat,Episode_Reward/lin_vel_z_l2,13,-0.23110902309417725,1778849911.4264162
grallator_flat,Episode_Reward/lin_vel_z_l2,14,-0.23110902309417725,1778849912.3999662
grallator_flat,Episode_Reward/lin_vel_z_l2,15,-0.2295527160167694,1778849913.3979888
grallator_flat,Episode_Reward/lin_vel_z_l2,16,-0.22313754260540009,1778849914.4108062
grallator_flat,Episode_Reward/lin_vel_z_l2,17,-0.22513113915920258,1778849915.3828113
grallator_flat,Episode_Reward/lin_vel_z_l2,18,-0.2246033400297165,1778849916.3634746
grallator_flat,Episode_Reward/lin_vel_z_l2,19,-0.21924453973770142,1778849917.431588
grallator_flat,Episode_Reward/lin_vel_z_l2,20,-0.22094367444515228,1778849918.408467
grallator_flat,Episode_Reward/lin_vel_z_l2,21,-0.22094367444515228,1778849919.3803318
grallator_flat,Episode_Reward/lin_vel_z_l2,22,-0.22094367444515228,1778849920.345321
grallator_flat,Episode_Reward/lin_vel_z_l2,23,-0.22279974818229675,1778849921.3406188
grallator_flat,Episode_Reward/lin_vel_z_l2,24,-0.22730736434459686,1778849922.316373
grallator_flat,Episode_Reward/lin_vel_z_l2,25,-0.22730736434459686,1778849923.2997718
grallator_flat,Episode_Reward/lin_vel_z_l2,26,-0.22730736434459686,1778849924.2804995
grallator_flat,Episode_Reward/lin_vel_z_l2,27,-0.22730736434459686,1778849925.2503703
grallator_flat,Episode_Reward/lin_vel_z_l2,28,-0.22730736434459686,1778849926.2311168
grallator_flat,Episode_Reward/lin_vel_z_l2,29,-0.22730736434459686,1778849927.2248452
grallator_flat,Episode_Reward/lin_vel_z_l2,30,-0.22730736434459686,1778849928.3068497
grallator_flat,Episode_Reward/lin_vel_z_l2,31,-0.23585781455039978,1778849929.3328285
grallator_flat,Episode_Reward/lin_vel_z_l2,32,-0.23463712632656097,1778849930.3617532
grallator_flat,Episode_Reward/lin_vel_z_l2,33,-0.22977802157402039,1778849931.3677347
grallator_flat,Episode_Reward/lin_vel_z_l2,34,-0.24977722764015198,1778849932.3917522
grallator_flat,Episode_Reward/lin_vel_z_l2,35,-0.25377708673477173,1778849933.4042988
grallator_flat,Episode_Reward/lin_vel_z_l2,36,-0.25377708673477173,1778849934.4361238
grallator_flat,Episode_Reward/lin_vel_z_l2,37,-0.25377708673477173,1778849935.45383
grallator_flat,Episode_Reward/lin_vel_z_l2,38,-0.25377708673477173,1778849936.4765558
grallator_flat,Episode_Reward/lin_vel_z_l2,39,-0.25377708673477173,1778849937.5096748
grallator_flat,Episode_Reward/lin_vel_z_l2,40,-0.3124540448188782,1778849938.550529
grallator_flat,Episode_Reward/lin_vel_z_l2,41,-0.3241894245147705,1778849939.576976
grallator_flat,Episode_Reward/lin_vel_z_l2,42,-0.3241894245147705,1778849940.6015818
grallator_flat,Episode_Reward/lin_vel_z_l2,43,-0.3241894245147705,1778849941.624917
grallator_flat,Episode_Reward/lin_vel_z_l2,44,-0.3241894245147705,1778849942.6546345
grallator_flat,Episode_Reward/lin_vel_z_l2,45,-0.303687185049057,1778849943.7022586
grallator_flat,Episode_Reward/lin_vel_z_l2,46,-0.28935006260871887,1778849944.7261465
grallator_flat,Episode_Reward/lin_vel_z_l2,47,-0.2934144139289856,1778849945.7603815
grallator_flat,Episode_Reward/lin_vel_z_l2,48,-0.2934144139289856,1778849946.777062
grallator_flat,Episode_Reward/lin_vel_z_l2,49,-0.2934144139289856,1778849947.7893436
grallator_flat,Episode_Reward/lin_vel_z_l2,50,-0.2934144139289856,1778849948.81949
grallator_flat,Episode_Reward/lin_vel_z_l2,51,-0.2934144139289856,1778849949.9077644
grallator_flat,Episode_Reward/lin_vel_z_l2,52,-0.2979106307029724,1778849950.9360335
grallator_flat,Episode_Reward/lin_vel_z_l2,53,-0.3063940107822418,1778849951.964733
grallator_flat,Episode_Reward/lin_vel_z_l2,54,-0.3071914315223694,1778849952.9774113
grallator_flat,Episode_Reward/lin_vel_z_l2,55,-0.3071914315223694,1778849953.9931967
grallator_flat,Episode_Reward/lin_vel_z_l2,56,-0.3076046109199524,1778849955.0064085
grallator_flat,Episode_Reward/lin_vel_z_l2,57,-0.312694251537323,1778849956.0583224
grallator_flat,Episode_Reward/lin_vel_z_l2,58,-0.29534903168678284,1778849957.0856311
grallator_flat,Episode_Reward/lin_vel_z_l2,59,-0.292886346578598,1778849958.0984807
grallator_flat,Episode_Reward/lin_vel_z_l2,60,-0.2980502247810364,1778849959.1265173
grallator_flat,Episode_Reward/lin_vel_z_l2,61,-0.3003581166267395,1778849960.1617105
grallator_flat,Episode_Reward/lin_vel_z_l2,62,-0.29619380831718445,1778849961.2931266
grallator_flat,Episode_Reward/lin_vel_z_l2,63,-0.29619380831718445,1778849962.3120313
grallator_flat,Episode_Reward/lin_vel_z_l2,64,-0.29619380831718445,1778849963.3285868
grallator_flat,Episode_Reward/lin_vel_z_l2,65,-0.2954621911048889,1778849964.3789806
grallator_flat,Episode_Reward/lin_vel_z_l2,66,-0.29502326250076294,1778849965.401563
grallator_flat,Episode_Reward/lin_vel_z_l2,67,-0.29502326250076294,1778849966.4272068
grallator_flat,Episode_Reward/lin_vel_z_l2,68,-0.29502326250076294,1778849967.4487133
grallator_flat,Episode_Reward/lin_vel_z_l2,69,-0.29502326250076294,1778849968.4678135
grallator_flat,Episode_Reward/lin_vel_z_l2,70,-0.29502326250076294,1778849969.4824066
grallator_flat,Episode_Reward/lin_vel_z_l2,71,-0.29502326250076294,1778849970.4958565
grallator_flat,Episode_Reward/lin_vel_z_l2,72,-0.2954409122467041,1778849971.6228714
grallator_flat,Episode_Reward/lin_vel_z_l2,73,-0.29836469888687134,1778849972.6482604
grallator_flat,Episode_Reward/lin_vel_z_l2,74,-0.28755009174346924,1778849973.6764526
grallator_flat,Episode_Reward/lin_vel_z_l2,75,-0.2795848548412323,1778849974.7079024
grallator_flat,Episode_Reward/lin_vel_z_l2,76,-0.257782906293869,1778849975.7205462
grallator_flat,Episode_Reward/lin_vel_z_l2,77,-0.257782906293869,1778849976.7327685
grallator_flat,Episode_Reward/lin_vel_z_l2,78,-0.257782906293869,1778849977.7456586
grallator_flat,Episode_Reward/lin_vel_z_l2,79,-0.257782906293869,1778849978.753746
grallator_flat,Episode_Reward/lin_vel_z_l2,80,-0.257782906293869,1778849979.7787187
grallator_flat,Episode_Reward/lin_vel_z_l2,81,-0.2654518783092499,1778849980.7931118
grallator_flat,Episode_Reward/lin_vel_z_l2,82,-0.3037967383861542,1778849981.8069162
grallator_flat,Episode_Reward/lin_vel_z_l2,83,-0.3037967383861542,1778849982.8875105
grallator_flat,Episode_Reward/lin_vel_z_l2,84,-0.3037967383861542,1778849983.8948262
grallator_flat,Episode_Reward/lin_vel_z_l2,85,-0.3037967383861542,1778849984.9040005
grallator_flat,Episode_Reward/lin_vel_z_l2,86,-0.3037967383861542,1778849985.9158933
grallator_flat,Episode_Reward/lin_vel_z_l2,87,-0.2657080888748169,1778849986.9611568
grallator_flat,Episode_Reward/lin_vel_z_l2,88,-0.28180190920829773,1778849988.0173135
grallator_flat,Episode_Reward/lin_vel_z_l2,89,-0.2736380994319916,1778849989.0274513
grallator_flat,Episode_Reward/lin_vel_z_l2,90,-0.2736380994319916,1778849990.0509765
grallator_flat,Episode_Reward/lin_vel_z_l2,91,-0.2736380994319916,1778849991.0574803
